Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
24273,Not Specified,0.02,6.48,9.17,194,Tammy Goldman,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1996,0.37,West,Utah,Lehi,84043,1/10/2010,1/11/2010,-105.6852,4,28.2,90431
20646,Medium,0.09,3.29,1.35,194,Tammy Goldman,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Acco® Hot Clips™ Clips to Go,0.4,West,Utah,Lehi,84043,9/30/2010,10/1/2010,15.66,23,71.55,90432
23064,High,0.09,140.98,53.48,194,Tammy Goldman,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",0.65,West,Utah,Lehi,84043,8/20/2013,8/21/2013,-115.01424,2,297.37,90435
22558,Critical,0.08,7.28,11.15,194,Tammy Goldman,Regular Air,Corporate,Office Supplies,Paper,Small Box,"Array® Parchment Paper, Assorted Colors",0.37,West,Utah,Lehi,84043,12/9/2013,12/10/2013,-93.03168,20,142.35,90436
22559,Critical,0.08,424.21,110.2,194,Tammy Goldman,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bush Advantage Collection® Racetrack Conference Table,0.67,West,Utah,Lehi,84043,12/9/2013,12/10/2013,-233.29488,6,2443.57,90436
22560,Critical,0.09,200.99,8.08,194,Tammy Goldman,Express Air,Corporate,Technology,Telephones and Communication,Small Box,5125,0.59,West,Utah,Lehi,84043,12/9/2013,12/10/2013,2482.3647,22,3597.63,90436
24902,Low,0.09,3.98,5.26,195,Jason Knox,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Presentation Index for Binding Systems,0.38,West,Utah,Logan,84321,6/4/2011,6/4/2011,-58.4568,8,33.01,90433
25411,Not Specified,0.03,3.25,49,195,Jason Knox,Regular Air,Corporate,Office Supplies,Appliances,Large Box,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",0.56,West,Utah,Logan,84321,3/9/2013,3/11/2013,-948.71,5,28.22,90434
18767,High,0.06,5.78,7.64,196,Holly Chu,Express Air,Small Business,Office Supplies,Paper,Small Box,HP Office Recycled Paper (20Lb. and 87 Bright),0.36,Central,Kansas,Olathe,66062,1/5/2011,1/7/2011,-25.2092,2,16.52,88922
18768,High,0.04,45.99,4.99,196,Holly Chu,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,KF 788,0.56,Central,Kansas,Olathe,66062,1/5/2011,1/7/2011,15.37632,4,161.75,88922
19876,Medium,0.09,6.78,6.18,196,Holly Chu,Regular Air,Small Business,Office Supplies,Paper,Small Box,Strathmore Photo Mount Cards,0.39,Central,Kansas,Olathe,66062,12/29/2013,12/30/2013,-25.43856,14,91.31,88927
25158,Critical,0,161.55,19.99,197,Samantha Weaver,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer® Files,0.66,Central,Kansas,Overland Park,66212,10/2/2010,10/4/2010,1167.158,19,3108.98,88921
22048,High,0.05,6.48,8.73,197,Samantha Weaver,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 227,0.37,Central,Kansas,Overland Park,66212,4/5/2013,4/6/2013,-142.3,8,54.53,88923
24147,Medium,0.04,5.98,5.46,197,Samantha Weaver,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1983,0.36,Central,Kansas,Overland Park,66212,5/23/2013,5/25/2013,-97.23,16,94.52,88924
21691,Medium,0.08,40.98,5.33,197,Samantha Weaver,Regular Air,Small Business,Office Supplies,Appliances,Small Box,Belkin 8 Outlet Surge Protector,0.57,Central,Kansas,Overland Park,66212,7/22/2013,7/25/2013,2.5024,2,81.45,88925
22308,Critical,0.02,71.37,69,197,Samantha Weaver,Regular Air,Small Business,Furniture,Tables,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",0.68,Central,Kansas,Overland Park,66212,9/5/2013,9/8/2013,-595.36512,8,493.14,88926
7158,Critical,0,161.55,19.99,198,Leroy Blanchard,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer® Files,0.66,Central,Michigan,Detroit,48138,10/2/2010,10/4/2010,1014.92,77,12599.55,51072
768,High,0.04,45.99,4.99,198,Leroy Blanchard,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,KF 788,0.56,Central,Michigan,Detroit,48138,1/5/2011,1/7/2011,8.0928,15,606.56,5504
3691,Medium,0.08,40.98,5.33,198,Leroy Blanchard,Regular Air,Small Business,Office Supplies,Appliances,Small Box,Belkin 8 Outlet Surge Protector,0.57,Central,Michigan,Detroit,48138,7/22/2011,7/25/2011,2.3,8,325.81,26373
767,High,0.06,5.78,7.64,198,Leroy Blanchard,Express Air,Small Business,Office Supplies,Paper,Small Box,HP Office Recycled Paper (20Lb. and 87 Bright),0.36,Central,Michigan,Detroit,48138,1/5/2013,1/7/2013,-32.528,7,57.81,5504
4048,High,0.05,6.48,8.73,198,Leroy Blanchard,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 227,0.37,Central,Michigan,Detroit,48138,4/5/2013,4/6/2013,-142.3,30,204.49,28868
6147,Medium,0.04,5.98,5.46,198,Leroy Blanchard,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1983,0.36,Central,Michigan,Detroit,48138,5/23/2013,5/25/2013,-97.23,65,383.98,43523
4308,Critical,0.02,71.37,69,198,Leroy Blanchard,Regular Air,Small Business,Furniture,Tables,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",0.68,Central,Michigan,Detroit,48138,9/5/2013,9/8/2013,-647.136,34,2095.83,30660
1876,Medium,0.09,6.78,6.18,198,Leroy Blanchard,Regular Air,Small Business,Office Supplies,Paper,Small Box,Strathmore Photo Mount Cards,0.39,Central,Michigan,Detroit,48138,12/29/2013,12/30/2013,-75.71,54,352.2,13507
26346,Medium,0.05,20.99,0.99,200,Martha Pridgen,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory15,0.83,West,Arizona,El Mirage,85335,1/27/2012,1/29/2012,-69.3594,5,91.78,91141
25543,Critical,0.05,20.98,53.03,200,Martha Pridgen,Delivery Truck,Home Office,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Gray",0.78,West,Arizona,El Mirage,85335,3/18/2013,3/20/2013,-815.79,5,120.36,91142
20778,Critical,0.02,11.58,5.72,200,Martha Pridgen,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",0.35,West,Arizona,El Mirage,85335,9/2/2013,9/3/2013,-10.7548,2,27.19,91143
20779,Critical,0,30.98,8.74,200,Martha Pridgen,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1979,0.4,West,Arizona,El Mirage,85335,9/2/2013,9/4/2013,134.1144,8,262.13,91143
22136,Not Specified,0.09,12.28,4.86,202,Max Small,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1933,0.38,Central,Oklahoma,Bartlesville,74006,4/27/2010,4/28/2010,1.73,3,34.65,88971
18783,High,0.03,7.37,5.53,202,Max Small,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",0.69,Central,Oklahoma,Bartlesville,74006,7/16/2010,7/18/2010,-133.7,11,85.79,88972
18880,Medium,0.04,85.99,10.78,202,Max Small,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,3395,0.58,Central,Oklahoma,Bartlesville,74006,2/10/2011,2/13/2011,4.212,5,360.4,88973
18896,Not Specified,0.02,9.77,6.02,204,Bob Epstein,Regular Air,Corporate,Furniture,Office Furnishings,Medium Box,DAX Solid Wood Frames,0.48,Central,Texas,Dallas,75217,5/16/2011,5/16/2011,20.29,3,32.45,89236
18897,Not Specified,0.06,5.98,5.2,204,Bob Epstein,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1992,0.36,Central,Texas,Dallas,75217,5/16/2011,5/17/2011,-66.16,14,82.97,89236
20501,Medium,0.04,99.99,19.99,204,Bob Epstein,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,U.S. Robotics 56K Internet Call Modem,0.5,Central,Texas,Dallas,75217,4/10/2012,4/12/2012,916.6788,13,1328.52,89237
20502,Medium,0.01,55.5,52.2,204,Bob Epstein,Regular Air,Corporate,Furniture,Office Furnishings,Medium Box,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,0.72,Central,Texas,Dallas,75217,4/10/2012,4/11/2012,-1363.12,13,772.22,89237
20503,Medium,0.09,33.29,8.74,204,Bob Epstein,Express Air,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems,0.61,Central,Texas,Dallas,75217,4/10/2012,4/12/2012,-18.45,3,99.17,89237
20806,Critical,0.05,12.88,4.59,204,Bob Epstein,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Martin-Yale Premier Letter Opener,0.82,Central,Texas,Dallas,75217,5/24/2012,5/25/2012,-123.07,16,205.36,89238
23148,Critical,0.1,65.99,8.99,205,Priscilla Owen,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,Talkabout T8367,0.56,Central,Texas,Deer Park,77536,8/30/2012,9/2/2012,184.7484,14,745.91,89239
18915,Low,0.01,15.98,4,207,Toni Olsen,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Logitech Access Keyboard,0.37,West,California,Petaluma,94952,1/21/2012,1/21/2012,83.2692,7,120.68,89282
25881,Not Specified,0,5.89,5.57,208,Tammy Brandon,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,Eldon Wave Desk Accessories,0.41,West,California,Pico Rivera,90660,3/1/2013,3/3/2013,-8.06,1,11.7,89283
21401,Low,0.05,1.86,2.58,210,Floyd Dale,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,"Super Bands, 12/Pack",0.82,East,New York,Troy,12180,7/17/2010,7/21/2010,-66.62,9,17.61,85965
23097,Medium,0.09,5.4,7.78,210,Floyd Dale,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,3M Organizer Strips,0.37,East,New York,Troy,12180,12/2/2010,12/2/2010,-21.48775,4,27.3,85966
23098,Medium,0.02,20.28,6.68,210,Floyd Dale,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,"Seth Thomas 8 1/2"" Cubicle Clock",0.53,East,New York,Troy,12180,12/2/2010,12/2/2010,44.6775,3,64.75,85966
23099,Medium,0,11.55,2.36,210,Floyd Dale,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 309,0.55,East,New York,Troy,12180,12/2/2010,12/3/2010,23.595,5,62.98,85966
21367,Low,0.02,376.13,85.63,210,Floyd Dale,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Bretford Rectangular Conference Table Tops,0.74,East,New York,Troy,12180,7/16/2011,7/23/2011,-592.5205,6,2280.34,85968
21790,Medium,0.09,10.94,1.39,210,Floyd Dale,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",0.35,East,New York,Troy,12180,12/30/2011,12/30/2011,8.535,2,21.46,85971
18025,Not Specified,0.09,4.98,4.62,210,Floyd Dale,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.64,East,New York,Troy,12180,10/20/2012,10/22/2012,-96.39,12,60.41,85973
23605,Medium,0.01,10.06,2.06,211,Anna Wood,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,0.39,East,New York,Utica,13501,7/6/2010,7/8/2010,7.59,2,21.2,85964
23606,Medium,0,65.99,5.92,211,Anna Wood,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,252,0.55,East,New York,Utica,13501,7/6/2010,7/8/2010,-107.987,3,173.32,85964
23100,Medium,0.05,2.08,2.56,211,Anna Wood,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Kleencut® Forged Office Shears by Acme United Corporation,0.55,East,New York,Utica,13501,12/2/2010,12/3/2010,-36.25,20,42.29,85966
24204,Critical,0.09,200.99,4.2,211,Anna Wood,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,2160i,0.59,East,New York,Utica,13501,2/21/2013,2/22/2013,-215.336,3,485.05,85974
23607,Medium,0.04,155.99,8.99,211,Anna Wood,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,CF 688,0.58,East,New York,Utica,13501,7/6/2013,7/7/2013,1327.9671,14,1924.59,85975
24198,Critical,0,31.76,45.51,211,Anna Wood,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Hon iLevel™ Computer Training Table,0.65,East,New York,Utica,13501,7/18/2013,7/20/2013,-1807.174512,15,497.42,85976
23939,Medium,0.01,64.65,35,211,Anna Wood,Express Air,Consumer,Office Supplies,Storage & Organization,Large Box,Space Solutions Commercial Steel Shelving,0.8,East,New York,Utica,13501,11/12/2013,11/14/2013,151.48208,9,603.03,85978
24205,Critical,0.08,40.97,8.99,212,Milton Clarke,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,Sanford 52201 APSCO Electric Pencil Sharpener,0.59,East,New York,Valley Stream,11580,2/21/2011,2/22/2011,176.13,11,429.3,85967
25362,Not Specified,0.08,22.72,8.99,212,Milton Clarke,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14"" Two-Color Numerals Wall Clock",0.44,East,New York,Valley Stream,11580,7/27/2011,7/29/2011,173.94,14,304.09,85969
24570,Not Specified,0.03,5.84,1.2,212,Milton Clarke,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 312,0.55,East,New York,Valley Stream,11580,9/20/2011,9/22/2011,10.96,6,36.92,85970
24547,Not Specified,0.01,145.98,46.2,212,Milton Clarke,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Bevis Rectangular Conference Tables,0.69,East,New York,Valley Stream,11580,2/12/2012,2/14/2012,-352.789866,10,1545.11,85972
24571,Not Specified,0.04,16.91,6.25,212,Milton Clarke,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",0.58,East,New York,Valley Stream,11580,9/20/2013,9/21/2013,-22.8712,4,68.71,85977
24504,High,0.04,63.98,11.55,214,Jose Gates Rodriguez,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind P50 Personal Binding Machine,0.38,Central,Missouri,Overland,63114,7/21/2011,7/22/2011,414.4071,9,600.59,88050
24505,High,0.1,22.01,5.53,214,Jose Gates Rodriguez,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,Boston 16801 Nautilus™ Battery Pencil Sharpener,0.59,Central,Missouri,Overland,63114,7/21/2011,7/22/2011,-6.23,4,85.69,88050
24506,High,0.01,120.33,19.99,214,Jose Gates Rodriguez,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Iceberg Mobile Mega Data/Printer Cart ®,0.59,Central,Missouri,Overland,63114,7/21/2011,7/21/2011,1158.3237,13,1678.73,88050
25305,Not Specified,0.01,8.85,5.6,214,Jose Gates Rodriguez,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Plastic Binding Systems Combs,0.36,Central,Missouri,Overland,63114,11/27/2012,11/29/2012,0.8855,12,117.3,88055
25306,Not Specified,0.05,7.96,4.95,214,Jose Gates Rodriguez,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,Staples Plastic Wall Frames,0.41,Central,Missouri,Overland,63114,11/27/2012,11/29/2012,2.278,1,12.74,88055
18813,Not Specified,0.09,4.84,0.71,215,Vicki O'Donnell,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,*Staples* Highlighting Markers,0.52,West,Utah,Logan,84321,2/19/2013,2/21/2013,8.33,3,14.18,88056
18466,Not Specified,0.05,20.99,3.3,215,Vicki O'Donnell,Regular Air,Consumer,Technology,Telephones and Communication,Small Pack,Accessory39,0.81,West,Utah,Logan,84321,6/2/2013,6/4/2013,-76.78,12,212.55,88057
18854,Critical,0.07,22.23,5.08,215,Vicki O'Donnell,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14""",0.41,West,Utah,Logan,84321,12/21/2013,12/22/2013,21.98144,4,89.73,88059
19960,High,0.08,4.98,0.49,216,Tonya B Horne,Express Air,Consumer,Office Supplies,Labels,Small Box,Avery White Multi-Purpose Labels,0.39,West,Utah,Magna,84044,6/6/2011,6/6/2011,40.6548,11,58.92,88049
19763,Low,0.08,55.98,4.86,216,Tonya B Horne,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1908,0.36,West,Utah,Magna,84044,2/22/2012,2/28/2012,-54.87,1,53.56,88052
19764,Low,0.05,26.38,5.86,216,Tonya B Horne,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1935,0.39,West,Utah,Magna,84044,2/22/2012,2/26/2012,130.6515,7,189.35,88052
19765,Low,0.07,155.06,7.07,216,Tonya B Horne,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,West,Utah,Magna,84044,2/22/2012,2/26/2012,738.3069,7,1070.01,88052
23143,Low,0,55.99,5,217,Billy Odom,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory6,0.8,West,Utah,Midvale,84047,9/13/2011,9/20/2011,-129.14,9,443.08,88051
23149,High,0.07,3.14,1.14,217,Billy Odom,Express Air,Home Office,Office Supplies,Paper,Wrap Bag,"Adams ""While You Were Out"" Message Pads",0.4,West,Utah,Midvale,84047,6/16/2012,6/17/2012,30.024,18,56.23,88053
23150,High,0.08,3.57,4.17,217,Billy Odom,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,Barrel Sharpener,0.59,West,Utah,Midvale,84047,6/16/2012,6/18/2012,-44.856,8,29.61,88053
21469,Critical,0.03,7.3,7.72,217,Billy Odom,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Angle-D Binders with Locking Rings, Label Holders",0.38,West,Utah,Midvale,84047,9/15/2012,9/17/2012,-127.5235,17,130.26,88054
21470,Critical,0,29.89,1.99,217,Billy Odom,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",0.5,West,Utah,Midvale,84047,9/15/2012,9/17/2012,92.7,7,217.6,88054
21999,Critical,0.07,2.78,1.49,217,Billy Odom,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Suede Grain Vinyl Binders,0.36,West,Utah,Midvale,84047,8/28/2013,8/29/2013,4.233136,12,34.25,88058
26303,Medium,0.05,119.99,56.14,218,Frances Saunders,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Box,Hewlett-Packard 2600DN Business Color Inkjet Printer,0.39,West,Utah,Murray,84107,12/9/2010,12/11/2010,-102.5121,6,730.37,88048
18249,High,0.06,2.84,0.93,220,Jacob Kirby,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Liquid Accent™ Tank-Style Highlighters,0.54,Central,Illinois,Oak Forest,60452,5/6/2012,5/7/2012,4.9,9,26.31,87230
18669,High,0.04,125.99,7.69,220,Jacob Kirby,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,Timeport L7089,0.58,Central,Illinois,Oak Forest,60452,8/31/2012,9/1/2012,-54.20844,5,550.02,87232
21644,Not Specified,0.07,8.33,1.99,221,Colleen Wilcox,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",0.52,Central,Illinois,Oak Lawn,60453,6/27/2011,6/28/2011,26.952,12,97.45,87229
18734,Not Specified,0.1,8.69,2.99,221,Colleen Wilcox,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",0.39,Central,Illinois,Oak Lawn,60453,7/8/2012,7/10/2012,-3.0475,2,16.97,87231
18670,High,0.03,3.75,0.5,221,Colleen Wilcox,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 510,0.37,Central,Illinois,Oak Lawn,60453,8/31/2012,9/2/2012,64.8048,25,93.92,87232
18671,High,0.07,12.28,6.47,221,Colleen Wilcox,Express Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1881,0.38,Central,Illinois,Oak Lawn,60453,8/31/2012,9/2/2012,-4.3576,1,16.53,87232
18672,High,0.01,155.99,8.99,221,Colleen Wilcox,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,LX 788,0.58,Central,Illinois,Oak Lawn,60453,8/31/2012,9/1/2012,1467.285,15,2126.5,87232
21643,Not Specified,0,33.94,19.19,221,Colleen Wilcox,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Metal Folding Chairs, Beige, 4/Carton",0.58,Central,Illinois,Oak Lawn,60453,6/27/2013,6/29/2013,-101.912,8,289.36,87233
18607,Critical,0.01,130.98,54.74,223,Joe Nicholson,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,West,California,Pico Rivera,90660,1/11/2012,1/13/2012,-1021.946,13,1734.25,88530
18608,Critical,0.02,30.97,4,223,Joe Nicholson,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Microsoft Multimedia Keyboard,0.74,West,California,Pico Rivera,90660,1/11/2012,1/11/2012,-19.902,6,197.72,88530
23119,Critical,0.05,7.98,6.5,224,Evan Currie,Regular Air,Small Business,Office Supplies,Storage & Organization,Medium Box,Iris Project Case,0.59,East,Massachusetts,Canton,2021,2/18/2012,2/21/2012,-36.06,2,17.39,88532
21846,High,0.08,105.98,13.99,225,Hazel Britt,Regular Air,Small Business,Furniture,Office Furnishings,Medium Box,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",0.65,East,Massachusetts,Norton,2766,1/31/2012,2/1/2012,72.5121,1,105.09,88531
24713,Medium,0.06,4.28,5.74,226,Heather Fleming,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1953,0.4,East,New Hampshire,Derry,3038,5/12/2013,5/12/2013,-150.93,16,73.67,88533
21845,High,0.1,7.08,2.35,227,Stacey Glenn,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,0.47,East,New Jersey,Newark,7101,1/31/2012,2/1/2012,0.266,3,20.66,88531
21203,Medium,0.03,60.89,32.41,228,Colleen Andrews,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Push Button Manager's Chair, Indigo",0.56,South,North Carolina,Mint Hill,28227,4/2/2010,4/3/2010,36.354,7,450.49,88527
21302,Medium,0.03,6.48,5.74,228,Colleen Andrews,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1994,0.37,South,North Carolina,Mint Hill,28227,1/14/2011,1/17/2011,-22.554,8,52.73,88528
20477,Low,0.03,65.99,8.99,228,Colleen Andrews,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,5180,0.56,South,North Carolina,Mint Hill,28227,9/22/2011,9/24/2011,153.696,21,1214.63,88529
21512,Critical,0.02,81.94,55.81,230,Jack Horne,Delivery Truck,Home Office,Furniture,Bookcases,Jumbo Box,O'Sullivan 5-Shelf Heavy-Duty Bookcases,0.6,West,Utah,Murray,84107,1/5/2012,1/6/2012,-262.0864,1,95.48,91309
21513,Critical,0,37.94,5.08,230,Jack Horne,Express Air,Home Office,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",0.38,West,Utah,Murray,84107,1/5/2012,1/7/2012,108.8406,4,157.74,91309
21371,High,0,14.48,1.99,232,Sandy Holmes,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,TDK 4.7GB DVD+RW,0.49,Central,Illinois,Oak Park,60302,8/4/2011,8/4/2011,-18.3768,1,17.19,90240
21372,High,0.04,99.99,19.99,232,Sandy Holmes,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,U.S. Robotics 56K Internet Call Modem,0.5,Central,Illinois,Oak Park,60302,8/4/2011,8/6/2011,591.8964,12,1195.32,90240
21373,High,0.01,4.98,4.86,232,Sandy Holmes,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 190,0.38,Central,Illinois,Oak Park,60302,8/4/2011,8/6/2011,-4.238,1,7.66,90240
19496,Not Specified,0.05,19.98,5.77,232,Sandy Holmes,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox Blank Computer Paper,0.38,Central,Illinois,Oak Park,60302,8/19/2012,8/21/2012,138.1728,10,200.29,90241
25500,Medium,0.07,5.81,8.49,233,Michele Bullard,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes Black Plastic Comb Bindings,0.39,Central,Illinois,Orland Park,60462,2/20/2010,2/22/2010,-243.2365,10,58.8,90237
25501,Medium,0.04,9.65,6.22,233,Michele Bullard,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",0.55,Central,Illinois,Orland Park,60462,2/20/2010,2/21/2010,-53.62,12,120.47,90237
23058,Critical,0.06,279.81,23.19,234,Don Cameron,Delivery Truck,Small Business,Office Supplies,Appliances,Jumbo Drum,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,0.59,Central,Iowa,Newton,50208,2/5/2010,2/6/2010,1103.9724,6,1599.96,90236
25121,High,0.03,28.53,1.49,234,Don Cameron,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Lock-Up Easel 'Spel-Binder',0.38,Central,Iowa,Newton,50208,3/27/2010,3/29/2010,136.3371,7,197.59,90238
25122,High,0.01,15.28,1.99,234,Don Cameron,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+R, 3/Pack",0.42,Central,Iowa,Newton,50208,3/27/2010,3/29/2010,-12.46,2,33.04,90238
22044,Low,0.06,3.34,7.49,234,Don Cameron,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Eldon Spacemaker® Box, Quick-Snap Lid, Clear",0.54,Central,Iowa,Newton,50208,4/28/2010,4/30/2010,-175.86,8,27.45,90239
25120,High,0.07,11.97,4.98,234,Don Cameron,Regular Air,Small Business,Office Supplies,Appliances,Small Box,Staples 6 Outlet Surge,0.58,Central,Iowa,Newton,50208,3/27/2013,3/29/2013,-35.94,6,68.66,90242
22111,Low,0.01,6.48,5.19,234,Don Cameron,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1995,0.37,Central,Iowa,Newton,50208,8/6/2013,8/10/2013,-6.54656,5,36.56,90243
18885,Not Specified,0,442.14,14.7,236,Shawn McIntyre,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Okidata ML390 Turbo Dot Matrix Printers,0.56,West,Colorado,Louisville,80027,2/22/2010,2/22/2010,3294.8259,10,4775.11,86621
21913,High,0.02,65.99,8.99,236,Shawn McIntyre,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,Talkabout T8367,0.56,West,Colorado,Louisville,80027,9/3/2012,9/4/2012,-171.204,4,230.29,86624
